SEQUENCE_ID,TYPE,DOMAINS,TP,FP,FN,Sens,PPV,Jaccard
E001_001,E,1,1,0,0,1.0,1.0,1.0
E001_002,E,1,1,0,0,1.0,1.0,1.0
E001_003,E,1,1,0,0,1.0,1.0,1.0
E001_004,E,1,1,0,0,1.0,1.0,1.0
E001_005,E,1,1,0,0,1.0,1.0,1.0
E001_006,E,1,1,0,0,1.0,1.0,1.0
E001_007,E,1,1,0,0,1.0,1.0,1.0
E001_008,E,1,1,0,0,1.0,1.0,1.0
E001_009,E,1,1,0,0,1.0,1.0,1.0
E001_010,E,1,1,0,0,1.0,1.0,1.0
E001_011,E,1,1,0,0,1.0,1.0,1.0
E001_012,E,1,1,0,0,1.0,1.0,1.0
E001_013,E,1,0,3,1,0.0,0.0,0.0
E001_014,E,1,1,0,0,1.0,1.0,1.0
E001_015,E,1,0,4,1,0.0,0.0,0.0
E001_016,E,1,1,0,0,1.0,1.0,1.0
E001_017,E,1,1,0,0,1.0,1.0,1.0
E001_018,E,1,1,0,0,1.0,1.0,1.0
E001_019,E,1,1,0,0,1.0,1.0,1.0
E001_020,E,1,1,0,0,1.0,1.0,1.0
E001_021,E,1,1,0,0,1.0,1.0,1.0
E001_022,E,1,1,0,0,1.0,1.0,1.0
E001_023,E,1,1,0,0,1.0,1.0,1.0
E001_024,E,1,0,4,1,0.0,0.0,0.0
E001_025,E,1,0,3,1,0.0,0.0,0.0
E001_026,E,1,1,0,0,1.0,1.0,1.0
E001_027,E,1,0,3,1,0.0,0.0,0.0
E001_028,E,1,0,3,1,0.0,0.0,0.0
E001_029,E,1,1,0,0,1.0,1.0,1.0
E001_030,E,1,1,0,0,1.0,1.0,1.0
E001_031,E,1,1,0,0,1.0,1.0,1.0
E001_032,E,1,1,0,0,1.0,1.0,1.0
E001_033,E,1,1,0,0,1.0,1.0,1.0
E001_034,E,1,1,0,0,1.0,1.0,1.0
E001_035,E,1,1,0,0,1.0,1.0,1.0
E001_036,E,1,1,0,0,1.0,1.0,1.0
E001_037,E,1,1,0,0,1.0,1.0,1.0
E001_038,E,1,1,0,0,1.0,1.0,1.0
E001_039,E,1,1,0,0,1.0,1.0,1.0
E001_040,E,1,1,0,0,1.0,1.0,1.0
E001_041,E,1,1,0,0,1.0,1.0,1.0
E001_042,E,1,0,2,1,0.0,0.0,0.0
E001_043,E,1,1,0,0,1.0,1.0,1.0
E001_044,E,1,1,0,0,1.0,1.0,1.0
E001_045,E,1,1,0,0,1.0,1.0,1.0
E001_046,E,1,1,0,0,1.0,1.0,1.0
E001_047,E,1,1,0,0,1.0,1.0,1.0
E001_048,E,1,1,0,0,1.0,1.0,1.0
E001_049,E,1,1,0,0,1.0,1.0,1.0
E001_050,E,1,1,0,0,1.0,1.0,1.0
E001_051,E,1,1,0,0,1.0,1.0,1.0
E001_052,E,1,1,0,0,1.0,1.0,1.0
E001_053,E,1,1,0,0,1.0,1.0,1.0
E001_054,E,1,1,0,0,1.0,1.0,1.0
E001_055,E,1,1,0,0,1.0,1.0,1.0
E001_056,E,1,1,0,0,1.0,1.0,1.0
E001_057,E,1,1,0,0,1.0,1.0,1.0
E001_058,E,1,1,0,0,1.0,1.0,1.0
E001_059,E,1,1,0,0,1.0,1.0,1.0
E001_060,E,1,1,0,0,1.0,1.0,1.0
E001_061,E,1,1,0,0,1.0,1.0,1.0
E001_062,E,1,1,0,0,1.0,1.0,1.0
E001_063,E,1,1,0,0,1.0,1.0,1.0
E001_064,E,1,1,0,0,1.0,1.0,1.0
E001_065,E,1,1,0,0,1.0,1.0,1.0
E001_066,E,1,1,0,0,1.0,1.0,1.0
E001_067,E,1,1,0,0,1.0,1.0,1.0
E001_068,E,1,1,0,0,1.0,1.0,1.0
E001_069,E,1,1,0,0,1.0,1.0,1.0
E001_070,E,1,1,0,0,1.0,1.0,1.0
E001_071,E,1,1,0,0,1.0,1.0,1.0
E001_072,E,1,1,0,0,1.0,1.0,1.0
E001_073,E,1,0,3,1,0.0,0.0,0.0
E001_074,E,1,1,0,0,1.0,1.0,1.0
E001_075,E,1,1,0,0,1.0,1.0,1.0
E001_076,E,1,1,0,0,1.0,1.0,1.0
E001_077,E,1,1,0,0,1.0,1.0,1.0
E001_078,E,1,1,0,0,1.0,1.0,1.0
E001_079,E,1,1,0,0,1.0,1.0,1.0
E001_080,E,1,1,0,0,1.0,1.0,1.0
E001_081,E,1,1,0,0,1.0,1.0,1.0
E001_082,E,1,1,0,0,1.0,1.0,1.0
E001_083,E,1,1,0,0,1.0,1.0,1.0
E001_084,E,1,1,0,0,1.0,1.0,1.0
E001_085,E,1,1,0,0,1.0,1.0,1.0
E001_086,E,1,1,0,0,1.0,1.0,1.0
E001_087,E,1,1,0,0,1.0,1.0,1.0
E001_088,E,1,1,0,0,1.0,1.0,1.0
E001_089,E,1,0,4,1,0.0,0.0,0.0
E001_090,E,1,1,0,0,1.0,1.0,1.0
E001_091,E,1,1,0,0,1.0,1.0,1.0
E001_092,E,1,1,0,0,1.0,1.0,1.0
E001_093,E,1,1,0,0,1.0,1.0,1.0
E001_094,E,1,1,0,0,1.0,1.0,1.0
E001_095,E,1,0,3,1,0.0,0.0,0.0
E001_096,E,1,1,0,0,1.0,1.0,1.0
E001_097,E,1,1,0,0,1.0,1.0,1.0
E001_098,E,1,0,2,1,0.0,0.0,0.0
E001_099,E,1,1,0,0,1.0,1.0,1.0
E001_100,E,1,1,0,0,1.0,1.0,1.0
E002_001,E,2,2,0,0,1.0,1.0,1.0
E002_002,E,2,2,0,0,1.0,1.0,1.0
E002_003,E,2,2,0,0,1.0,1.0,1.0
E002_004,E,2,2,0,0,1.0,1.0,1.0
E002_005,E,2,2,0,0,1.0,1.0,1.0
E002_006,E,2,2,0,0,1.0,1.0,1.0
E002_007,E,2,2,0,0,1.0,1.0,1.0
E002_008,E,2,2,0,0,1.0,1.0,1.0
E002_009,E,2,2,0,0,1.0,1.0,1.0
E002_010,E,2,2,0,0,1.0,1.0,1.0
E002_011,E,2,2,0,0,1.0,1.0,1.0
E002_012,E,2,2,0,0,1.0,1.0,1.0
E002_013,E,2,2,0,0,1.0,1.0,1.0
E002_014,E,2,2,0,0,1.0,1.0,1.0
E002_015,E,2,1,2,1,0.5,0.33333,0.25
E002_016,E,2,2,0,0,1.0,1.0,1.0
E002_017,E,2,2,0,0,1.0,1.0,1.0
E002_018,E,2,2,0,0,1.0,1.0,1.0
E002_019,E,2,2,0,0,1.0,1.0,1.0
E002_020,E,2,2,0,0,1.0,1.0,1.0
E002_021,E,2,2,0,0,1.0,1.0,1.0
E002_022,E,2,0,3,2,0.0,0.0,0.0
E002_023,E,2,2,0,0,1.0,1.0,1.0
E002_024,E,2,1,3,1,0.5,0.25,0.2
E002_025,E,2,2,0,0,1.0,1.0,1.0
E002_026,E,2,2,0,0,1.0,1.0,1.0
E002_027,E,2,1,3,1,0.5,0.25,0.2
E002_028,E,2,2,0,0,1.0,1.0,1.0
E002_029,E,2,2,0,0,1.0,1.0,1.0
E002_030,E,2,2,0,0,1.0,1.0,1.0
E002_031,E,2,2,0,0,1.0,1.0,1.0
E002_032,E,2,2,0,0,1.0,1.0,1.0
E002_033,E,2,2,0,0,1.0,1.0,1.0
E002_034,E,2,1,2,1,0.5,0.33333,0.25
E002_035,E,2,2,0,0,1.0,1.0,1.0
E002_036,E,2,2,0,0,1.0,1.0,1.0
E002_037,E,2,2,0,0,1.0,1.0,1.0
E002_038,E,2,1,2,1,0.5,0.33333,0.25
E002_039,E,2,2,0,0,1.0,1.0,1.0
E002_040,E,2,2,0,0,1.0,1.0,1.0
E002_041,E,2,2,0,0,1.0,1.0,1.0
E002_042,E,2,2,0,0,1.0,1.0,1.0
E002_043,E,2,2,0,0,1.0,1.0,1.0
E002_044,E,2,2,0,0,1.0,1.0,1.0
E002_045,E,2,2,0,0,1.0,1.0,1.0
E002_046,E,2,2,0,0,1.0,1.0,1.0
E002_047,E,2,2,0,0,1.0,1.0,1.0
E002_048,E,2,2,0,0,1.0,1.0,1.0
E002_049,E,2,2,0,0,1.0,1.0,1.0
E002_050,E,2,2,0,0,1.0,1.0,1.0
E002_051,E,2,2,0,0,1.0,1.0,1.0
E002_052,E,2,2,0,0,1.0,1.0,1.0
E002_053,E,2,2,0,0,1.0,1.0,1.0
E002_054,E,2,2,0,0,1.0,1.0,1.0
E002_055,E,2,2,0,0,1.0,1.0,1.0
E002_056,E,2,2,0,0,1.0,1.0,1.0
E002_057,E,2,2,0,0,1.0,1.0,1.0
E002_058,E,2,1,3,1,0.5,0.25,0.2
E002_059,E,2,2,0,0,1.0,1.0,1.0
E002_060,E,2,1,3,1,0.5,0.25,0.2
E002_061,E,2,0,2,2,0.0,0.0,0.0
E002_062,E,2,1,2,1,0.5,0.33333,0.25
E002_063,E,2,2,0,0,1.0,1.0,1.0
E002_064,E,2,2,0,0,1.0,1.0,1.0
E002_065,E,2,2,0,0,1.0,1.0,1.0
E002_066,E,2,1,2,1,0.5,0.33333,0.25
E002_067,E,2,0,1,2,0.0,0.0,0.0
E002_068,E,2,2,0,0,1.0,1.0,1.0
E002_069,E,2,2,0,0,1.0,1.0,1.0
E002_070,E,2,2,0,0,1.0,1.0,1.0
E002_071,E,2,2,0,0,1.0,1.0,1.0
E002_072,E,2,1,2,1,0.5,0.33333,0.25
E002_073,E,2,2,0,0,1.0,1.0,1.0
E002_074,E,2,2,0,0,1.0,1.0,1.0
E002_075,E,2,2,0,0,1.0,1.0,1.0
E002_076,E,2,2,0,0,1.0,1.0,1.0
E002_077,E,2,2,0,0,1.0,1.0,1.0
E002_078,E,2,0,1,2,0.0,0.0,0.0
E002_079,E,2,2,0,0,1.0,1.0,1.0
E002_080,E,2,2,0,0,1.0,1.0,1.0
E002_081,E,2,2,0,0,1.0,1.0,1.0
E002_082,E,2,2,0,0,1.0,1.0,1.0
E002_083,E,2,2,0,0,1.0,1.0,1.0
E002_084,E,2,2,0,0,1.0,1.0,1.0
E002_085,E,2,2,0,0,1.0,1.0,1.0
E002_086,E,2,2,0,0,1.0,1.0,1.0
E002_087,E,2,2,0,0,1.0,1.0,1.0
E002_088,E,2,2,0,0,1.0,1.0,1.0
E002_089,E,2,1,2,1,0.5,0.33333,0.25
E002_090,E,2,2,0,0,1.0,1.0,1.0
E002_091,E,2,2,0,0,1.0,1.0,1.0
E002_092,E,2,2,0,0,1.0,1.0,1.0
E002_093,E,2,2,0,0,1.0,1.0,1.0
E002_094,E,2,2,0,0,1.0,1.0,1.0
E002_095,E,2,2,0,0,1.0,1.0,1.0
E002_096,E,2,2,0,0,1.0,1.0,1.0
E002_097,E,2,2,0,0,1.0,1.0,1.0
E002_098,E,2,2,0,0,1.0,1.0,1.0
E002_099,E,2,2,0,0,1.0,1.0,1.0
E002_100,E,2,2,0,0,1.0,1.0,1.0
E004_001,E,4,0,4,4,0.0,0.0,0.0
E004_002,E,4,0,5,4,0.0,0.0,0.0
E004_003,E,4,0,5,4,0.0,0.0,0.0
E004_004,E,4,0,5,4,0.0,0.0,0.0
E004_005,E,4,0,4,4,0.0,0.0,0.0
E004_006,E,4,0,5,4,0.0,0.0,0.0
E004_007,E,4,0,4,4,0.0,0.0,0.0
E004_008,E,4,0,5,4,0.0,0.0,0.0
E004_009,E,4,0,5,4,0.0,0.0,0.0
E004_010,E,4,0,5,4,0.0,0.0,0.0
E004_011,E,4,0,5,4,0.0,0.0,0.0
E004_012,E,4,0,4,4,0.0,0.0,0.0
E004_013,E,4,0,5,4,0.0,0.0,0.0
E004_014,E,4,0,3,4,0.0,0.0,0.0
E004_015,E,4,0,5,4,0.0,0.0,0.0
E004_016,E,4,0,4,4,0.0,0.0,0.0
E004_017,E,4,0,4,4,0.0,0.0,0.0
E004_018,E,4,0,4,4,0.0,0.0,0.0
E004_019,E,4,0,2,4,0.0,0.0,0.0
E004_020,E,4,0,5,4,0.0,0.0,0.0
E004_021,E,4,0,4,4,0.0,0.0,0.0
E004_022,E,4,0,5,4,0.0,0.0,0.0
E004_023,E,4,0,5,4,0.0,0.0,0.0
E004_024,E,4,0,5,4,0.0,0.0,0.0
E004_025,E,4,0,4,4,0.0,0.0,0.0
E004_026,E,4,0,3,4,0.0,0.0,0.0
E004_027,E,4,0,2,4,0.0,0.0,0.0
E004_028,E,4,0,4,4,0.0,0.0,0.0
E004_029,E,4,0,4,4,0.0,0.0,0.0
E004_030,E,4,0,4,4,0.0,0.0,0.0
E004_031,E,4,0,5,4,0.0,0.0,0.0
E004_032,E,4,0,4,4,0.0,0.0,0.0
E004_033,E,4,0,5,4,0.0,0.0,0.0
E004_034,E,4,0,4,4,0.0,0.0,0.0
E004_035,E,4,0,4,4,0.0,0.0,0.0
E004_036,E,4,0,4,4,0.0,0.0,0.0
E004_037,E,4,0,5,4,0.0,0.0,0.0
E004_038,E,4,0,5,4,0.0,0.0,0.0
E004_039,E,4,0,5,4,0.0,0.0,0.0
E004_040,E,4,0,3,4,0.0,0.0,0.0
E004_041,E,4,0,4,4,0.0,0.0,0.0
E004_042,E,4,0,5,4,0.0,0.0,0.0
E004_043,E,4,0,5,4,0.0,0.0,0.0
E004_044,E,4,0,4,4,0.0,0.0,0.0
E004_045,E,4,0,4,4,0.0,0.0,0.0
E004_046,E,4,0,4,4,0.0,0.0,0.0
E004_047,E,4,0,4,4,0.0,0.0,0.0
E004_048,E,4,0,4,4,0.0,0.0,0.0
E004_049,E,4,0,4,4,0.0,0.0,0.0
E004_050,E,4,0,4,4,0.0,0.0,0.0
E004_051,E,4,0,5,4,0.0,0.0,0.0
E004_052,E,4,0,5,4,0.0,0.0,0.0
E004_053,E,4,0,4,4,0.0,0.0,0.0
E004_054,E,4,0,3,4,0.0,0.0,0.0
E004_055,E,4,0,5,4,0.0,0.0,0.0
E004_056,E,4,0,5,4,0.0,0.0,0.0
E004_057,E,4,0,5,4,0.0,0.0,0.0
E004_058,E,4,0,5,4,0.0,0.0,0.0
E004_059,E,4,0,3,4,0.0,0.0,0.0
E004_060,E,4,0,5,4,0.0,0.0,0.0
E004_061,E,4,0,5,4,0.0,0.0,0.0
E004_062,E,4,0,5,4,0.0,0.0,0.0
E004_063,E,4,0,5,4,0.0,0.0,0.0
E004_064,E,4,0,3,4,0.0,0.0,0.0
E004_065,E,4,0,4,4,0.0,0.0,0.0
E004_066,E,4,0,4,4,0.0,0.0,0.0
E004_067,E,4,0,5,4,0.0,0.0,0.0
E004_068,E,4,0,4,4,0.0,0.0,0.0
E004_069,E,4,0,5,4,0.0,0.0,0.0
E004_070,E,4,0,3,4,0.0,0.0,0.0
E004_071,E,4,0,5,4,0.0,0.0,0.0
E004_072,E,4,0,4,4,0.0,0.0,0.0
E004_073,E,4,0,4,4,0.0,0.0,0.0
E004_074,E,4,0,4,4,0.0,0.0,0.0
E004_075,E,4,0,4,4,0.0,0.0,0.0
E004_076,E,4,0,5,4,0.0,0.0,0.0
E004_077,E,4,0,5,4,0.0,0.0,0.0
E004_078,E,4,0,4,4,0.0,0.0,0.0
E004_079,E,4,0,5,4,0.0,0.0,0.0
E004_080,E,4,0,5,4,0.0,0.0,0.0
E004_081,E,4,0,5,4,0.0,0.0,0.0
E004_082,E,4,0,5,4,0.0,0.0,0.0
E004_083,E,4,0,4,4,0.0,0.0,0.0
E004_084,E,4,0,2,4,0.0,0.0,0.0
E004_085,E,4,0,5,4,0.0,0.0,0.0
E004_086,E,4,0,5,4,0.0,0.0,0.0
E004_087,E,4,0,5,4,0.0,0.0,0.0
E004_088,E,4,0,5,4,0.0,0.0,0.0
E004_089,E,4,0,4,4,0.0,0.0,0.0
E004_090,E,4,0,4,4,0.0,0.0,0.0
E004_091,E,4,0,4,4,0.0,0.0,0.0
E004_092,E,4,0,5,4,0.0,0.0,0.0
E004_093,E,4,0,4,4,0.0,0.0,0.0
E004_094,E,4,0,5,4,0.0,0.0,0.0
E004_095,E,4,0,4,4,0.0,0.0,0.0
E004_096,E,4,0,3,4,0.0,0.0,0.0
E004_097,E,4,0,4,4,0.0,0.0,0.0
E004_098,E,4,0,5,4,0.0,0.0,0.0
E004_099,E,4,0,5,4,0.0,0.0,0.0
E004_100,E,4,0,5,4,0.0,0.0,0.0
E005_001,E,5,5,0,0,1.0,1.0,1.0
E005_002,E,5,5,0,0,1.0,1.0,1.0
E005_003,E,5,5,0,0,1.0,1.0,1.0
E005_004,E,5,5,0,0,1.0,1.0,1.0
E005_005,E,5,5,0,0,1.0,1.0,1.0
E005_006,E,5,5,0,0,1.0,1.0,1.0
E005_007,E,5,3,1,2,0.6,0.75,0.5
E005_008,E,5,3,1,2,0.6,0.75,0.5
E005_009,E,5,5,0,0,1.0,1.0,1.0
E005_010,E,5,3,2,2,0.6,0.6,0.42857
E005_011,E,5,3,1,2,0.6,0.75,0.5
E005_012,E,5,5,0,0,1.0,1.0,1.0
E005_013,E,5,5,0,0,1.0,1.0,1.0
E005_014,E,5,5,0,0,1.0,1.0,1.0
E005_015,E,5,5,0,0,1.0,1.0,1.0
E005_016,E,5,5,0,0,1.0,1.0,1.0
E005_017,E,5,5,0,0,1.0,1.0,1.0
E005_018,E,5,2,1,3,0.4,0.66667,0.33333
E005_019,E,5,5,0,0,1.0,1.0,1.0
E005_020,E,5,2,1,3,0.4,0.66667,0.33333
E005_021,E,5,4,2,1,0.8,0.66667,0.57143
E005_022,E,5,5,0,0,1.0,1.0,1.0
E005_023,E,5,5,0,0,1.0,1.0,1.0
E005_024,E,5,5,0,0,1.0,1.0,1.0
E005_025,E,5,5,0,0,1.0,1.0,1.0
E005_026,E,5,5,0,0,1.0,1.0,1.0
E005_027,E,5,1,2,4,0.2,0.33333,0.14286
E005_028,E,5,5,0,0,1.0,1.0,1.0
E005_029,E,5,5,0,0,1.0,1.0,1.0
E005_030,E,5,5,0,0,1.0,1.0,1.0
E005_031,E,5,3,1,2,0.6,0.75,0.5
E005_032,E,5,5,0,0,1.0,1.0,1.0
E005_033,E,5,5,0,0,1.0,1.0,1.0
E005_034,E,5,5,0,0,1.0,1.0,1.0
E005_035,E,5,5,0,0,1.0,1.0,1.0
E005_036,E,5,5,0,0,1.0,1.0,1.0
E005_037,E,5,5,0,0,1.0,1.0,1.0
E005_038,E,5,5,0,0,1.0,1.0,1.0
E005_039,E,5,5,0,0,1.0,1.0,1.0
E005_040,E,5,3,1,2,0.6,0.75,0.5
E005_041,E,5,5,0,0,1.0,1.0,1.0
E005_042,E,5,5,0,0,1.0,1.0,1.0
E005_043,E,5,5,0,0,1.0,1.0,1.0
E005_044,E,5,5,0,0,1.0,1.0,1.0
E005_045,E,5,5,0,0,1.0,1.0,1.0
E005_046,E,5,3,1,2,0.6,0.75,0.5
E005_047,E,5,5,0,0,1.0,1.0,1.0
E005_048,E,5,5,0,0,1.0,1.0,1.0
E005_049,E,5,5,0,0,1.0,1.0,1.0
E005_050,E,5,5,0,0,1.0,1.0,1.0
E005_051,E,5,5,0,0,1.0,1.0,1.0
E005_052,E,5,5,0,0,1.0,1.0,1.0
E005_053,E,5,5,0,0,1.0,1.0,1.0
E005_054,E,5,5,0,0,1.0,1.0,1.0
E005_055,E,5,3,1,2,0.6,0.75,0.5
E005_056,E,5,5,0,0,1.0,1.0,1.0
E005_057,E,5,5,0,0,1.0,1.0,1.0
E005_058,E,5,5,0,0,1.0,1.0,1.0
E005_059,E,5,5,0,0,1.0,1.0,1.0
E005_060,E,5,5,0,0,1.0,1.0,1.0
E005_061,E,5,4,2,1,0.8,0.66667,0.57143
E005_062,E,5,3,1,2,0.6,0.75,0.5
E005_063,E,5,3,1,2,0.6,0.75,0.5
E005_064,E,5,5,0,0,1.0,1.0,1.0
E005_065,E,5,5,0,0,1.0,1.0,1.0
E005_066,E,5,5,0,0,1.0,1.0,1.0
E005_067,E,5,5,0,0,1.0,1.0,1.0
E005_068,E,5,5,0,0,1.0,1.0,1.0
E005_069,E,5,5,0,0,1.0,1.0,1.0
E005_070,E,5,3,1,2,0.6,0.75,0.5
E005_071,E,5,5,0,0,1.0,1.0,1.0
E005_072,E,5,5,0,0,1.0,1.0,1.0
E005_073,E,5,3,1,2,0.6,0.75,0.5
E005_074,E,5,5,0,0,1.0,1.0,1.0
E005_075,E,5,5,0,0,1.0,1.0,1.0
E005_076,E,5,5,0,0,1.0,1.0,1.0
E005_077,E,5,5,0,0,1.0,1.0,1.0
E005_078,E,5,5,0,0,1.0,1.0,1.0
E005_079,E,5,5,0,0,1.0,1.0,1.0
E005_080,E,5,5,0,0,1.0,1.0,1.0
E005_081,E,5,5,0,0,1.0,1.0,1.0
E005_082,E,5,5,0,0,1.0,1.0,1.0
E005_083,E,5,3,2,2,0.6,0.6,0.42857
E005_084,E,5,5,0,0,1.0,1.0,1.0
E005_085,E,5,3,1,2,0.6,0.75,0.5
E005_086,E,5,5,0,0,1.0,1.0,1.0
E005_087,E,5,5,0,0,1.0,1.0,1.0
E005_088,E,5,1,2,4,0.2,0.33333,0.14286
E005_089,E,5,3,1,2,0.6,0.75,0.5
E005_090,E,5,5,0,0,1.0,1.0,1.0
E005_091,E,5,5,0,0,1.0,1.0,1.0
E005_092,E,5,5,0,0,1.0,1.0,1.0
E005_093,E,5,3,1,2,0.6,0.75,0.5
E005_094,E,5,5,0,0,1.0,1.0,1.0
E005_095,E,5,5,0,0,1.0,1.0,1.0
E005_096,E,5,5,0,0,1.0,1.0,1.0
E005_097,E,5,4,2,1,0.8,0.66667,0.57143
E005_098,E,5,3,2,2,0.6,0.6,0.42857
E005_099,E,5,3,2,2,0.6,0.6,0.42857
E005_100,E,5,5,0,0,1.0,1.0,1.0
E010_001,E,10,3,2,7,0.3,0.6,0.25
E010_002,E,10,2,1,8,0.2,0.66667,0.18182
E010_003,E,10,2,1,8,0.2,0.66667,0.18182
E010_004,E,10,1,1,9,0.1,0.5,0.09091
E010_005,E,10,1,3,9,0.1,0.25,0.07692
E010_006,E,10,1,3,9,0.1,0.25,0.07692
E010_007,E,10,1,2,9,0.1,0.33333,0.08333
E010_008,E,10,2,2,8,0.2,0.5,0.16667
E010_009,E,10,2,2,8,0.2,0.5,0.16667
E010_010,E,10,1,2,9,0.1,0.33333,0.08333
E010_011,E,10,2,3,8,0.2,0.4,0.15385
E010_012,E,10,3,2,7,0.3,0.6,0.25
E010_013,E,10,3,2,7,0.3,0.6,0.25
E010_014,E,10,1,3,9,0.1,0.25,0.07692
E010_015,E,10,2,2,8,0.2,0.5,0.16667
E010_016,E,10,2,1,8,0.2,0.66667,0.18182
E010_017,E,10,1,1,9,0.1,0.5,0.09091
E010_018,E,10,1,2,9,0.1,0.33333,0.08333
E010_019,E,10,2,3,8,0.2,0.4,0.15385
E010_020,E,10,3,3,7,0.3,0.5,0.23077
E010_021,E,10,3,2,7,0.3,0.6,0.25
E010_022,E,10,3,3,7,0.3,0.5,0.23077
E010_023,E,10,2,3,8,0.2,0.4,0.15385
E010_024,E,10,2,3,8,0.2,0.4,0.15385
E010_025,E,10,1,2,9,0.1,0.33333,0.08333
E010_026,E,10,2,2,8,0.2,0.5,0.16667
E010_027,E,10,2,2,8,0.2,0.5,0.16667
E010_028,E,10,1,3,9,0.1,0.25,0.07692
E010_029,E,10,1,1,9,0.1,0.5,0.09091
E010_030,E,10,3,2,7,0.3,0.6,0.25
E010_031,E,10,2,3,8,0.2,0.4,0.15385
E010_032,E,10,0,1,10,0.0,0.0,0.0
E010_033,E,10,3,2,7,0.3,0.6,0.25
E010_034,E,10,1,1,9,0.1,0.5,0.09091
E010_035,E,10,3,2,7,0.3,0.6,0.25
E010_036,E,10,3,1,7,0.3,0.75,0.27273
